"timesignature","beatdifMedian","beatdifrange","beatdif80perc","beatdifvariance","beatdifstdev","T1Median","T1min","T1max","T180perc","T1mean","T1stdev","T2min","T2max","T280perc","T2mean","T3Median","T3min","T3range","T3mean","T3variance","T3stdev","T4Median","T4range","T480perc","T4kurtosis","T580perc","T5stdev","T6min","T6range","T6variance","T7variance","T7kurtosis","T8Median","T8range","T8stdev","T8kurtosis","T9Median","T9max","T9mean","T9skewness","T9kurtosis","T10variance","T10stdev","T10skewness","T10kurtosis","T11variance","T12Median","T12kurtosis","Topclass1030"
4,-0.493346,-0.831457,-0.524069,-0.285017,-0.524932,0.277887,1.025687,0.209013,0.137784,0.391077,-0.931382,-1.060696,-0.794255,-0.070018,0.052776,0.055801,0.504974,-0.688671,0.012811,-1.249929,-1.499337,0.240536,2.433633,-0.520706,4.328101,-0.603856,-0.540929,0.901182,-1.160747,-0.679809,-0.357062,0.246893,-2.363322,0.194654,-0.480508,0.234976,2.584647,2.828517,2.944084,1.429093,-0.433235,-0.042873,0.066368,-0.725399,-0.207598,-0.551693,1.625184,1.421345,1
4,-0.674822,-0.209315,-0.612362,-0.176039,0.120183,0.080232,-0.726521,0.26095,0.015963,0.324559,-1.117593,0.846993,0.628667,0.207967,0.522655,-1.487359,-0.007188,-0.401629,-1.022973,0.763516,0.85857,-0.61046,0.702481,-0.105586,-0.176023,0.005311,-0.39369,-0.426363,-0.498769,0.171401,-0.157418,0.092447,-1.50958,-1.004785,-0.669721,-0.524756,-0.753085,-1.016801,-0.862891,0.135471,-1.238531,-0.533583,-0.541413,-1.096319,-0.097083,-0.055497,-0.648355,-2.165376,1
4,-0.29246,-0.375424,-0.31321,-0.271939,-0.342721,0.507094,-0.767875,0.781449,0.66132,0.59039,-0.23278,1.007723,0.466812,0.598274,0.615743,-0.116316,0.701711,-1.175873,-0.165883,-1.151554,-1.341301,-1.496937,-0.408792,-1.253669,-0.367962,-0.803351,-0.677093,0.375139,-0.916725,-0.791362,0.106188,0.879922,-0.889745,0.029117,0.081076,-0.177394,-0.57733,0.157444,-0.371633,0.534484,-0.640808,-0.524565,-0.529352,-1.319654,0.472517,-0.552021,0.532596,-0.446934,1
4,1.546635,-0.673883,1.465448,-0.283212,-0.482423,0.962878,-0.58577,0.838467,0.996116,0.957882,0.295036,1.47842,0.522514,0.914568,1.267847,-0.023836,0.483764,0.043316,0.266164,-0.181889,-0.084212,-0.020407,-0.674141,-0.600178,-0.333764,0.28072,-0.189446,-0.035684,-1.118793,-0.830784,-0.662204,-0.179088,0.552005,-0.045625,-0.665782,-0.294617,0.083255,-0.209097,0.061977,-0.303877,0.511631,-0.578246,-0.601733,-0.597506,-0.855896,-0.811615,0.369194,0.110602,1
4,-0.430468,-0.638782,-0.457792,-0.280143,-0.432762,0.308753,-0.767956,0.37188,0.398281,0.350613,-0.372233,0.780966,-0.525242,0.190018,0.227336,0.806809,0.532096,0.007577,0.759492,0.106947,0.224353,-0.007402,-0.357139,0.215996,-0.483659,0.802376,0.937668,-0.263594,-0.241375,0.032552,0.885364,-0.789916,1.415664,0.119311,-0.795443,0.309246,-0.017405,1.08194,0.119562,0.878523,-0.095933,-0.504355,-0.502462,-0.501501,0.187674,-0.002196,0.238884,-1.89108,1
4,-0.646291,1.661908,-0.6734,0.473895,1.298415,-0.209906,2.005782,-0.576817,-0.422902,0.026541,-1.620906,1.169505,-1.953119,-1.625006,-0.869714,-0.508781,1.240776,-1.990718,-0.352054,-1.06866,-1.214257,0.325879,-1.933614,-0.28496,-0.547452,0.121971,-1.841247,1.51599,-0.276208,-0.11055,-1.468223,-0.080802,-1.827774,-1.740785,-0.661893,-0.832354,2.297523,0.092978,2.177134,-0.397402,-0.648925,0.049814,0.171833,0.7011,0.523899,-0.799388,-1.013496,1.54615,1
4,3.044153,-0.306563,2.958642,-0.233371,-0.102365,1.28571,-0.767956,1.137951,1.199368,0.83169,2.749725,-1.918805,0.732203,0.138582,-0.193152,1.445173,-0.627621,0.538915,1.308546,0.174047,0.293119,-0.510593,-0.66093,-0.948461,-0.272636,0.095861,-0.334507,0.645895,-1.59378,-1.054239,-0.159109,-0.852387,-0.005294,-0.235483,-0.765168,0.387486,0.550819,0.11732,0.531989,-0.029487,-0.264163,-0.750774,-0.844716,1.031874,0.463687,-0.890109,-1.420412,0.287819,0
4,-0.235307,-0.590253,-0.271027,-0.280642,-0.439813,-2.633552,-0.49758,-2.452476,-2.588505,-2.728734,0.671642,-1.74164,0.199593,-2.675684,-3.632914,-3.036804,-1.223106,-1.224287,-3.011863,-0.23542,-0.143868,-1.602105,-0.459087,0.677468,-0.562407,0.303034,2.56398,-1.259293,0.290134,1.568327,-0.950494,-1.026932,0.552965,1.578838,3.088446,-0.598673,0.399828,0.489355,0.371198,0.220851,-0.449927,1.422003,1.512222,-1.994281,0.171486,0.746733,0.284785,-1.031558,0
4,1.583037,-0.363627,1.508521,-0.275619,-0.378634,1.210947,-0.009064,0.994278,1.069369,1.137366,0.158188,-0.067217,-0.723162,1.008057,0.905415,0.472802,0.099433,0.291542,0.743899,-0.466299,-0.411429,-0.970952,-1.30427,-1.090986,-0.374017,-0.398733,-1.136565,0.848738,-1.334354,-0.737698,-0.549789,-0.240708,0.633253,-0.464557,-1.026789,0.876795,-1.224397,-0.55155,-1.697723,-2.47367,1.36416,-0.819666,-0.946706,-1.103038,0.218819,-0.892498,0.095509,2.504834,0
4,-0.034824,-0.901277,-0.077087,-0.285857,-0.556051,0.476571,-0.757073,0.174859,0.269877,0.541249,-0.549329,1.308548,-1.017705,-1.27632,-0.554662,0.392014,1.365926,-2.21615,0.282965,-1.807425,-2.649012,-0.401466,-1.760175,-0.984369,-0.453331,-0.764802,-1.745863,1.083933,-1.469732,-0.926956,-1.501133,0.439623,-0.909657,-1.008365,-1.393803,0.513507,0.391127,0.123134,0.406424,0.618421,0.006909,-1.092056,-1.385107,-0.339748,-0.254564,-1.00782,0.144246,0.293512,0
4,-0.187367,0.131727,-0.172782,-0.20661,0.011597,-2.086657,-0.767956,-0.896907,-1.898867,-2.006849,0.675612,-0.802945,0.597129,-2.082919,-2.157721,-1.311962,-1.204688,0.962376,-1.305605,0.932645,1.009864,-0.977737,0.970051,-0.448412,-0.283046,-1.029604,0.007336,0.176293,0.48617,0.012272,-0.126039,-0.846318,-0.92565,1.250299,0.432175,-0.262709,0.850392,-0.205391,0.805069,-0.052413,-0.270609,0.809628,0.956715,0.300476,-0.357535,-0.152419,0.01196,0.601882,0
4,-0.429932,1.70756,-0.466889,-0.215295,-0.022937,-0.474322,0.567159,-0.262654,-0.574044,-0.417282,-0.535637,1.061381,-0.826073,0.273531,0.114109,-1.920248,-0.28615,-0.700984,-1.386581,0.727684,0.825951,2.35366,-0.198833,1.696413,-0.496561,1.394344,0.796427,-0.373756,0.301947,1.934536,-0.950309,-0.022207,1.93018,-0.952274,-0.391878,-0.517302,-0.796455,-2.157504,-0.809584,-0.656161,-1.123581,0.857294,1.002057,1.219737,-0.917697,0.401821,0.178199,1.45489,0
4,3.059895,-0.081951,3.067729,-0.134869,0.244763,0.672054,0.851482,0.56862,0.572161,0.801565,-1.10679,0.649317,0.813946,0.231285,0.435962,0.273593,-0.503086,-0.58545,0.243285,-1.428314,-1.81059,-0.176887,2.415014,-0.288897,0.403394,0.52643,-0.538497,0.99427,-0.490959,-0.407203,-0.249642,-0.785222,-0.779628,0.101081,0.691195,-0.421013,-0.69392,0.708628,-0.517291,0.505204,-0.540964,0.24984,0.391302,0.705871,-0.749058,-0.007085,-0.786572,-0.66408,0
4,3.046836,0.190805,2.945268,-0.147785,0.207738,0.151566,-0.332403,0.389663,0.222755,0.256761,0.283931,-1.449805,0.099365,1.572471,1.340835,0.218784,0.000285,-0.441077,0.519044,-0.195864,-0.099706,-0.632794,-0.973236,0.446673,-0.610967,-2.140249,-0.732188,1.264292,-1.442129,-0.274418,0.172274,-1.777128,0.915541,-0.314427,-0.004408,-0.221605,-1.362872,-1.314659,-1.242474,0.863637,-0.509144,1.104333,1.231063,-1.371861,-1.160295,0.460042,1.23374,1.992373,0
4,-0.428993,-0.736894,-0.456081,-0.282922,-0.47689,0.686001,1.339998,0.668825,0.737914,0.753881,-0.16876,-1.267475,-0.977114,-0.008315,-0.184773,0.282181,0.718371,-0.546965,0.391897,-0.400906,-0.333849,-0.424684,0.533941,-0.532527,0.416625,-0.353568,0.77525,0.362497,-0.955608,-0.434763,0.325968,0.307505,0.541289,-0.946872,-0.946233,-0.061495,-1.280483,-0.382112,-1.252203,0.137244,0.988411,-0.720747,-0.801202,-1.694248,0.131135,-0.214615,-0.766287,-0.082643,0
4,-0.42868,-0.592651,-0.46303,-0.28053,-0.438196,-1.141479,-0.461304,-0.866986,-1.135678,-1.145534,0.285376,-0.810516,0.520604,-1.545625,-1.53036,-1.896005,-2.393154,3.175827,-1.906441,0.935951,1.012779,-0.485608,1.576299,1.880113,-0.402959,-1.791221,-0.541147,-1.916513,3.140429,3.57408,-0.700833,1.297151,-0.738844,1.870227,1.179475,0.816731,0.088342,0.52245,0.11589,0.87394,-0.704099,1.601049,1.66482,-1.748411,-0.115657,2.446555,0.473028,-0.779225,0
4,0.644797,0.401607,1.244113,0.360381,1.150588,-0.603501,-0.764973,-0.673634,-0.563173,-0.712974,0.338536,-0.171606,-0.985608,-0.736068,-1.005428,0.333008,0.73635,0.84198,0.614839,1.062967,1.123607,0.622125,-0.179387,0.445297,-0.295666,-1.267172,-0.452101,0.268512,-0.740543,-0.458341,-0.890112,1.446032,-0.82489,0.795774,-0.013935,0.357245,0.357529,-1.126438,0.331781,-0.917428,0.249207,-0.758768,-0.856395,-2.39557,0.636343,-0.494418,0.154475,1.1396,0
4,-0.28374,0.888234,-0.216222,0.144371,0.827751,-0.443457,-0.767553,0.422971,0.075253,-0.327618,0.866895,-0.17267,0.71408,0.027544,-0.039936,0.174359,-0.778772,1.435797,0.128997,0.592319,0.700838,0.359274,1.278126,0.004218,-0.010404,-1.256552,1.516277,-1.812087,2.239023,0.107225,-0.261754,0.613742,-0.642402,2.599913,0.871389,0.450064,-0.068673,-0.525227,-0.110817,-1.146177,0.348392,0.632417,0.784575,0.514258,0.335528,-0.16277,-0.444639,0.215643,0
4,0.057435,1.111695,0.240992,1.050658,1.919132,0.424442,-0.767956,1.294044,0.866267,-0.61214,4.972398,-0.822176,-0.099361,-0.41971,-0.634247,1.423956,-0.464732,2.170878,1.323912,0.537823,0.64959,-0.203957,0.23608,-0.074766,-0.192404,0.323627,0.695598,1.029097,-1.153457,-0.741507,0.952376,0.24042,0.190548,-0.15267,-0.647565,0.348518,0.44641,1.315141,0.523278,0.74552,0.455366,-0.678455,-0.740825,0.60143,-0.231099,-0.270115,0.358707,0.310414,0
4,-0.979013,-0.668513,-1.000802,-0.283047,-0.479248,0.147565,1.293161,-0.403223,-0.134381,0.309253,-1.515835,0.507198,-1.490465,-0.836969,-0.450785,-0.517604,1.443777,-2.084342,-0.446104,-1.561027,-2.069206,-0.479459,-1.933143,-0.800714,-0.535882,-0.744661,-0.969992,0.271584,-1.419725,-0.875171,-0.992041,-1.080017,0.729135,-1.439435,-1.514154,-0.502799,-3.08073,-1.32731,-2.89038,2.820677,1.681073,-1.344852,-1.862471,-0.223552,-0.606121,-1.125345,0.954469,-1.024827,0
5,1.000774,-0.087514,1.120063,-0.163926,0.158948,-0.025512,-0.579402,0.715116,0.139679,-0.613824,2.520485,-1.04349,1.242477,0.576123,-0.294121,0.352078,1.069535,-0.511527,0.311893,-0.740868,-0.755248,-0.766517,-0.019442,-0.569367,0.856591,-0.197358,-0.835479,0.739229,0.164563,-0.50937,-1.184983,2.79358,0.549526,0.857622,-1.304507,3.294392,0.106814,-1.361874,-0.114008,-4.354453,7.879437,-0.560466,-0.577603,3.522093,8.835398,-0.547955,-0.261982,0.661995,0
4,-0.676164,-0.633987,-0.701632,-0.283882,-0.496234,-0.0342,-0.285809,0.388534,0.06518,-0.143017,0.663426,-1.219123,0.487486,-1.747819,-1.920491,-0.435293,-1.646296,2.316278,-0.397866,0.511748,0.624884,-0.076172,-0.482496,-0.305905,-0.282453,0.489627,-0.263586,0.003683,-0.481045,0.017206,-0.121344,-0.777778,-0.485584,-0.536188,-0.122942,-0.309188,-0.318183,-0.43463,-0.370672,-1.139214,0.871765,-0.012717,0.100961,-1.757963,-0.035259,-0.487852,-1.289845,-1.128846,0
1,1.211587,-0.855338,1.144751,-0.28453,-0.511537,0.455651,0.352486,0.884194,0.865818,0.557944,-0.101335,0.901625,-0.76721,-0.605392,-0.294933,0.426777,-0.235246,0.372221,0.06134,0.383413,0.501463,1.162881,1.938066,1.523973,-0.390481,-0.752217,-1.404253,0.482719,0.689036,2.160171,-0.728875,-0.29656,0.620218,0.81267,0.591011,0.055839,-0.411816,0.299153,-0.326341,0.84694,-0.332878,0.268639,0.411399,0.902163,0.329944,1.994828,0.563196,-0.19935,0
4,1.512558,-0.56973,1.435243,-0.279396,-0.422712,0.413811,-0.767956,0.34196,0.421618,0.375738,-0.120633,-0.523264,-0.557274,0.036509,0.14898,-0.389697,-0.664326,-0.138059,-0.407781,0.550746,0.66179,0.317044,1.267564,-0.01584,0.151566,-0.143368,0.035119,0.347245,-0.598733,0.076888,-0.483926,0.511753,0.769119,-0.283948,-0.444415,0.674306,-0.18292,-0.737408,-0.177898,-0.025368,1.986175,-0.213784,-0.135158,0.040589,-0.419853,0.082847,0.169775,0.3133,0
4,-1.599021,-0.828484,-1.605688,-0.285143,-0.528784,-0.002877,1.740403,-0.12886,0.07276,0.035552,-0.331506,-0.443373,-1.135496,-1.1233,-1.446083,-0.909679,0.780243,-1.064444,-0.563982,0.075349,0.191612,0.88858,0.318902,-0.004083,0.573186,-1.053688,0.638471,0.576786,1.169124,0.220904,0.81551,0.190045,-0.333565,-0.427675,0.104284,-0.439678,1.127209,-1.150524,0.892118,-3.412256,2.704586,0.270784,0.413687,-1.14744,-0.113198,-0.455637,1.965398,-0.852346,0
4,-0.816587,-0.418677,-0.830571,-0.275094,-0.373163,1.441525,-0.714751,1.105208,1.319543,0.991769,2.072602,-1.550282,0.694674,1.934594,1.634706,1.604388,-1.526289,2.604646,1.88403,1.273179,1.302279,0.139113,0.930223,-0.527114,0.353991,-1.413141,0.103694,1.509438,-1.312688,-0.888915,0.690666,-0.050642,0.244767,0.274888,-0.841444,1.457375,0.19014,-0.936235,-0.055529,-1.808597,0.25409,-0.711433,-0.787816,-1.549247,-0.434398,-0.423592,-0.532658,0.838686,0
4,-0.478185,0.932543,-0.506085,-0.217626,-0.03256,-0.014652,2.407638,0.126591,0.282743,0.254024,-0.8366,1.55655,0.112468,2.030552,1.264527,1.526839,1.620447,-0.115944,2.044787,4.078971,3.298786,-0.056064,-1.757438,0.053793,-0.613399,2.630121,3.052911,0.302604,-1.489983,-0.63909,0.757239,-0.326263,0.213499,-1.853099,-0.937344,-0.408328,0.60309,-1.240291,0.463129,-0.614012,-1.498221,0.033106,0.153007,1.08693,-0.909702,-0.834244,3.378602,-1.301756,0
4,-0.148996,0.733058,-0.188933,-0.266573,-0.297795,-0.381039,0.454301,-0.317414,-0.325465,-0.427963,0.460671,-0.728296,0.098872,-0.521609,-0.677836,-0.214222,-1.620295,1.226135,-0.356686,0.240252,0.359992,-0.059138,-0.739433,-0.445578,-0.2614,-0.009447,1.209034,0.349339,0.181683,-0.240492,0.256973,-0.276155,-0.97635,-0.126615,0.267014,-0.478682,0.206003,1.189596,-0.103762,-1.398552,-0.03818,-0.096877,0.003719,-0.082862,-0.560986,-0.270302,-0.634602,-1.105778,0
4,-0.496208,-0.350584,-0.53018,-0.277677,-0.401464,-2.075111,-0.761991,-1.469343,-1.746628,-2.151237,1.558835,-0.653507,-0.233481,0.781739,-0.607275,-3.764174,-2.07997,-0.517841,-3.626033,0.533387,0.645396,-0.589575,-0.355621,-0.28476,-0.514627,-0.900603,0.093641,0.285395,-0.080209,2.824506,-0.76746,-0.783634,-1.738929,1.226289,2.098676,-0.058067,0.840754,0.199611,0.964448,1.197977,-0.746482,2.976192,2.726693,-2.403968,0.304901,1.138124,0.564056,-0.810081,0
4,-0.784209,-0.483702,-0.77477,-0.262945,-0.270824,0.163341,-0.767956,-0.295962,0.008982,0.193517,-0.594977,1.199195,0.237765,0.686072,0.783553,0.963467,1.025576,-0.42979,0.987749,-0.672066,-0.666102,-1.068417,-1.649704,-1.017343,-0.524076,-0.244306,0.499194,0.934133,-1.443531,-1.180463,0.376314,-0.086882,-0.447919,-0.780468,-0.622159,-0.426127,0.434229,-0.535578,0.380029,-0.857456,-0.512933,-0.730513,-0.815295,-0.497778,-0.663136,-0.557391,0.251434,-0.440021,0
4,1.581964,-0.685104,1.499319,-0.28433,-0.506555,1.459244,0.586587,1.277391,1.410198,1.469846,-0.547517,0.822962,1.246345,1.543456,1.841571,-0.507649,0.708151,-1.10023,-0.44201,-0.84328,-0.892159,0.127239,-0.149147,-0.422633,-0.023352,-0.277801,-0.79462,0.266853,1.852176,-0.544454,-0.927105,1.219425,-0.862955,0.348497,-0.268358,0.041227,-0.173617,0.123773,-0.113421,0.667639,0.342081,0.238251,0.37887,0.580585,-0.893597,-0.628241,-0.359198,-0.349112,0
1,1.671048,1.641768,1.618655,-0.118262,0.29012,0.735043,0.660509,0.327847,0.614995,0.744687,-0.435821,0.880291,1.244962,0.118461,0.516214,0.336151,1.222049,-0.434415,0.373655,-0.873165,-0.933136,-0.502323,-1.167603,-0.758036,-0.444475,1.181751,0.019692,0.155196,-0.930992,-0.617829,-0.15888,-0.955067,-1.334369,-0.97046,-0.706147,-0.234078,0.012378,-0.030586,-0.113148,-0.491873,0.344794,-0.663053,-0.719092,0.250207,0.041649,-0.51604,1.185261,-0.343381,0
5,0.153361,1.204628,0.141682,0.117428,0.782222,0.246678,-0.767956,-0.115311,0.023891,0.415639,-1.451366,0.734234,-0.596697,-0.694492,-0.285843,0.441416,0.265663,-0.449696,0.705781,-0.848223,-0.898904,-0.265411,0.56985,-0.909269,5.171069,-0.948575,-1.578983,1.254505,-0.919965,-0.926912,-1.031473,-0.535293,-0.279586,-0.335125,-1.131097,0.116306,1.850641,-0.110194,1.642487,-0.842625,-0.680258,-0.615817,-0.653255,-0.243517,0.128907,-0.658546,0.151123,-0.303054,0
4,-0.49585,1.356447,-0.524331,-0.240398,-0.136866,-0.709359,0.733142,-0.205636,-0.496503,-0.548731,-0.356515,0.36618,0.957086,1.137263,0.580114,-1.182592,-1.127254,1.110838,-1.178261,0.304022,0.423524,1.663845,1.300736,1.234515,-0.256901,-0.523413,0.241972,-1.278432,1.58413,0.50455,1.648436,-0.175376,1.249329,0.075604,1.250628,-0.478567,0.755621,0.290911,0.638894,-0.215896,-0.28842,1.14687,1.269539,0.76422,0.083873,0.248389,2.5499,-0.129686,0
4,-0.363745,-0.633603,-0.393209,-0.27944,-0.423283,0.19535,-0.767795,0.698463,0.548475,0.042912,1.193508,0.835041,0.623499,0.462855,0.56388,0.105653,-1.555016,1.40893,-0.480612,0.423909,0.540743,-0.819349,1.737827,0.805565,-0.374874,-0.146554,0.333293,-0.679936,0.370113,0.675129,-0.651536,-0.361418,0.440049,0.057618,1.033652,0.093554,-1.370034,-0.446195,-1.463585,0.127242,-0.816186,-0.343731,-0.295218,-2.253986,1.171245,0.356968,0.796911,0.487363,0
4,-0.733496,-0.856776,-0.762042,-0.285909,-0.558662,-0.217794,-0.767956,-0.54859,-0.408391,-0.133442,-0.891011,0.209539,-0.784082,0.885405,0.783727,0.011025,0.998827,-1.489799,0.259414,-1.14366,-1.328975,0.671175,-1.379717,-0.156338,-0.348772,-1.667151,-1.402923,0.30516,-1.340146,-0.846669,-1.118982,-1.01437,0.265718,-1.74761,-1.879683,-0.227463,-2.378247,-2.602757,-2.360195,-0.533845,0.011352,-1.564628,-2.37288,0.205523,3.591565,-1.155328,-0.404239,-0.926688,0
4,-0.578405,1.448709,-0.469944,-0.188148,0.079239,-0.414191,-0.767231,-0.203096,-0.276547,-0.451429,0.412923,-0.329286,-0.488519,-0.105265,-0.467968,-0.883036,-0.443126,-0.455426,-0.984777,0.039352,0.154023,1.616244,-0.872384,0.92738,-0.437137,0.692454,0.801283,-0.070647,-0.446551,0.378734,-0.069579,0.066123,0.224295,-0.193532,0.667893,-0.576723,-0.56689,0.082372,-0.418504,0.396177,-0.568388,1.319298,1.422842,-0.498756,-1.292784,0.085509,-1.183517,-0.417992,0
4,-0.494687,0.286232,-0.525116,-0.0544,0.446462,0.254338,1.778614,-0.100351,0.258358,0.318787,-0.644024,-1.403327,-0.592516,-0.862619,-1.10701,0.678023,0.291159,-0.194382,0.54013,0.431147,0.54773,0.794862,0.209339,0.555372,-0.063087,-1.928193,0.413492,0.416355,1.330037,-0.299621,-1.024894,1.194464,-0.401058,-0.254758,0.105845,-0.394858,0.689629,-0.02062,0.633634,-0.156883,-0.037574,0.163902,0.298304,-0.07909,-0.568318,-0.375243,0.672275,0.975157,0
4,-0.328416,-0.736798,-0.367107,-0.284573,-0.512639,-1.23259,-0.767956,-0.529114,-1.275849,-1.099546,-0.254898,-0.480318,2.809066,-0.353418,-0.613762,-2.511884,-1.525542,2.565198,-2.412943,0.306646,0.42612,1.707383,-0.254573,2.125853,-0.547996,0.586292,0.039868,-0.218273,0.302189,2.665657,-0.507277,0.101924,0.435411,1.415725,2.706968,-0.819904,-0.133326,2.568802,-0.087588,1.687966,1.821287,1.85921,1.878177,0.923114,-0.398395,2.367204,1.038018,-0.497114,0
4,-1.534981,-0.843733,-1.543881,-0.28496,-0.523258,0.878511,2.275513,0.441882,0.840138,1.040362,-1.170331,2.003191,-0.220329,1.773969,2.063504,-0.288882,0.5599,-0.893677,-0.096664,-1.035807,-1.165295,-0.433483,0.475421,-0.977825,3.198586,-1.947614,-0.885697,1.142603,-0.692144,-0.70276,-0.262658,-0.036204,0.847648,-0.689786,-0.169633,-0.653122,-1.512592,-1.927945,-1.467792,0.402434,-0.03957,-0.693351,-0.761973,-0.029298,-1.216966,-0.518754,-1.278413,-0.035876,0
4,-0.395855,-0.624396,-0.430136,-0.281544,-0.453397,-0.147603,0.824638,0.369058,0.088716,-0.203903,0.37745,-0.476292,1.623305,-0.082953,-0.234618,-1.7299,-1.033776,0.716912,-1.599674,2.323902,2.122151,0.925121,1.554363,2.474987,-0.503655,0.644665,1.867674,-0.944657,1.671532,1.953342,0.238208,0.636143,1.633338,1.496803,0.931787,0.048135,-0.616685,0.77124,-0.859842,-0.157789,-0.453676,3.266752,2.93104,2.327033,0.405034,1.417094,0.031042,0.305363,0
4,-0.364863,-0.465576,-0.382769,-0.265463,-0.289299,-0.203161,-0.767956,0.566362,0.236069,-0.416731,2.071524,-0.545927,-0.611659,-0.708613,-0.951213,1.236106,0.347448,0.199512,1.317753,1.299526,1.324278,-0.635021,-0.935251,-0.079273,-0.572408,2.429197,0.934805,0.945796,-0.253333,0.283196,0.921694,-0.73549,0.129132,1.579838,0.000709,1.051906,-0.208821,-0.692748,-0.240893,-0.494048,0.116293,-0.256387,-0.186942,0.732979,2.184774,0.451431,0.101011,-0.327171,0
5,-0.361509,0.257364,-0.391132,-0.172986,0.130146,-0.826649,1.222947,-0.564679,-0.778741,-0.679359,-0.76459,-0.432688,-0.327733,-0.739542,-0.810513,0.849028,-1.062921,1.932928,0.9181,0.425182,0.541972,1.477362,0.51297,1.481513,-0.514156,-2.16924,0.118253,0.376825,1.094417,0.0981,0.020957,0.466546,-0.731567,-0.022882,-0.31569,-0.327761,0.62337,0.598289,0.66997,-0.113201,-0.800277,0.169412,0.304323,0.078489,-0.400398,0.183332,-0.212385,-1.14621,0
4,-0.42935,-0.436228,-0.423973,-0.257296,-0.232712,0.829812,-0.767956,0.387123,0.601282,0.687831,1.515814,-0.870795,2.287895,0.661098,0.314426,0.894487,1.15921,-1.364636,1.002579,-0.62456,-0.605779,-1.17295,-1.649966,-0.966284,-0.545448,1.682753,1.431137,1.106689,-1.336857,-1.034608,-0.479322,-0.562803,0.946249,0.174067,-0.674399,0.947369,-0.346828,-0.674412,-0.413946,-0.204459,-0.832282,-0.674121,-0.734696,0.587954,-0.421939,-0.865012,-1.371589,-0.595666,0
4,0.744882,-0.74447,0.686577,-0.284211,-0.503727,-2.377709,-0.73031,-0.922028,-1.373386,-2.15942,1.675088,-1.637035,-1.147529,-3.538572,-3.859381,-1.255514,-1.593062,-0.718048,-1.55195,-0.440854,-0.381063,-1.975567,0.061116,-1.877797,0.302962,-2.29602,0.672503,1.04057,-0.970383,-0.975756,-1.663687,0.448131,-0.308614,-1.506352,-1.891945,1.351997,0.979029,-1.288592,0.938143,-0.218062,-0.806891,-1.332571,-1.837111,-0.616803,-0.411211,-1.128752,-0.838318,0.044534,0
3,-0.788368,-0.461452,-0.806407,-0.275292,-0.375216,1.15173,-0.412855,1.184807,1.08004,0.833483,1.302561,-0.023017,-1.041178,0.385632,0.29558,1.819251,2.244549,-0.844205,2.244478,0.192087,0.311436,0.035923,-1.477709,0.578336,-0.538881,1.179895,-0.205345,0.9763,-0.377719,-0.679521,0.235614,-1.053061,0.441009,-1.276856,-0.604475,-0.457199,-0.686826,-0.316305,-0.983962,-1.242661,-0.022784,-0.066254,0.039356,1.568807,1.908025,-0.317024,-0.545551,-0.808992,0
4,1.481969,0.238471,1.475033,0.048273,0.657872,0.955104,-0.767231,0.586403,0.940467,0.240368,2.330239,-0.099983,-0.671625,0.504862,0.552535,0.374856,1.352299,-1.264146,0.678335,-0.639479,-0.624619,-0.778603,-0.574689,-1.209615,0.183993,0.29975,-0.469078,0.484105,-1.052997,-0.845147,-1.150213,2.496126,1.375439,-0.180193,-0.531274,0.676757,0.112637,-1.056925,-0.007602,-1.59201,2.867688,-0.575935,-0.598589,-1.555658,-0.873576,-0.929083,-0.752448,2.370803,0
3,-1.074268,1.018666,-1.025193,-0.030461,0.499379,-0.467006,1.619806,-0.01059,-0.429235,-0.395273,-0.509085,0.579505,-0.230337,-0.624044,-0.308016,0.618217,0.271136,0.656454,0.646618,0.228793,0.348484,-0.418959,-0.551737,-0.459934,-0.423912,0.833211,0.869488,0.721421,1.13249,-0.524237,-0.321469,0.076448,0.456683,0.613386,-0.041709,0.607034,-1.725157,-0.844233,-1.75078,-0.092076,-0.531589,-0.314341,-0.258458,0.465267,-0.109058,-0.696893,-0.337022,0.411496,0
4,-0.428143,-0.459054,-0.452572,-0.279364,-0.422291,1.202144,-0.336837,1.06936,1.119084,0.946803,1.216616,-2.217337,-0.318483,-0.794014,-1.112462,0.750848,1.140836,-0.979581,0.922742,-0.582451,-0.553103,-0.418393,-1.181902,-0.668725,-0.447845,1.97065,0.850872,0.714842,-1.031657,-0.688966,0.386104,0.890677,0.828216,0.238406,-0.305385,0.353572,-0.236195,-0.347548,-0.470998,-1.318394,0.19222,-0.049139,0.059146,0.244434,-0.200423,-0.377958,-0.622224,-0.156527,0
4,-0.492988,-0.606749,-0.525291,-0.283021,-0.478751,0.170886,0.178684,0.521482,0.57251,0.108964,0.744692,-0.386197,0.405628,-0.307537,-0.212142,0.124703,0.336744,0.290737,-0.0896,-0.730314,-0.741431,-0.280572,0.11626,0.179536,-0.313193,-0.68558,-0.218498,0.03125,0.51428,0.301351,-0.070979,-0.341911,0.706184,-0.05354,-0.337458,0.163961,0.738889,1.121616,0.929452,1.139698,-0.085819,-0.419118,-0.391106,1.274622,0.00227,0.055968,-0.806514,-0.595404,0
